loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label
lokomobila,colombophilie,lɔkɔmɔbila,kɔlɔ̃bɔfili,locomotive,colombophilie,0.5454545454545454,0.3,0.1020833333333333,0.1083333333333333,1.7125,0.1020833333333333,7,Latin,Latin,hard_negative
lokomocja,logomachique,lɔkɔmɔt͡sja,lɔɡɔmaʃik,locomotion,logo chic,0.6363636363636364,0.3333333333333333,0.0925925925925925,0.1018518518518518,1.75,0.0925925925925925,7,Latin,Latin,hard_negative
lokomotywa,décapotable,lɔkɔmɔtɨva,dekapɔtabl,locomotive,convertible,0.7,0.3,0.1,0.1083333333333333,1.7875,0.1,9,Latin,Latin,hard_negative
lonża,solvant,lɔnʐa,sɔlvɑ̃,lonza,solvent,0.8333333333333334,0.6,0.1041666666666666,0.1166666666666666,1.55,0.1041666666666666,5,Latin,Latin,hard_negative
lorgnon,sonotone,lɔrɡnɔn,sɔnɔtɔn,lorgnon,That Tone,0.5714285714285714,0.5714285714285714,0.1011904761904761,0.119047619047619,2.3392857142857144,0.1011904761904761,5,Latin,Latin,hard_negative
lorneta,lascheté,lɔrnɛta,lasʃəte,binoculars,cowardly,0.7142857142857143,0.2857142857142857,0.0952380952380952,0.1071428571428571,1.5,0.0952380952380952,5,Latin,Latin,hard_negative
Lozanna,Lombardie,lɔzanna,lɔ̃baʀdi,Lausanne,Lombardy,0.625,0.4285714285714285,0.0863095238095238,0.0952380952380952,1.3571428571428572,0.0863095238095238,6,Latin,Latin,hard_negative
loża,leuzée,lɔʐa,lœze,osier,leuzée,0.75,0.0,0.03125,0.03125,0.375,0.03125,5,Latin,Latin,hard_negative
lukier,loucheuse,lukʲɛr,luʃœz,frosting,cross-eyed,0.6666666666666666,0.4,0.0625,0.0833333333333333,1.125,0.0625,6,Latin,Latin,hard_negative
luneta,nudité,lunɛta,nydite,luneta,nudity,0.8333333333333334,0.3333333333333333,0.0625,0.0625,1.0416666666666667,0.0625,4,Latin,Latin,hard_negative
magazyn,mégafaune,maɡazɨn,meɡafon,warehouse,megafauna,0.4285714285714285,0.1428571428571428,0.0416666666666666,0.0476190476190476,0.4285714285714285,0.0416666666666666,5,Latin,Latin,hard_negative
magistrala,Midi-Pyrénées,maɡʲistrala,midi-piʀene,bus,Midi-Pyrenees,0.9090909090909092,0.4,0.1104166666666666,0.1291666666666666,1.8375,0.1104166666666666,11,Latin,Latin,hard_negative
magnetofon,germanophone,maɡnɛtɔfɔn,ʒɛʀmanɔfɔn,tape recorder,German-speaking,0.6,0.4,0.08125,0.0875,1.425,0.08125,9,Latin,Latin,hard_negative
magnetyczny,myxœdémateux,maɡnɛtɨt͡ʂnɨ,miɡzœdematœ,magnetic,myxoedema,0.8333333333333334,0.3636363636363636,0.1098484848484848,0.1174242424242424,2.034090909090909,0.1098484848484848,11,Latin,Latin,hard_negative
magnetyzować,par tête de pipe,maɡnɛtɨzɔvat͡ɕ,paʀ tə̂tɛ də pip,magnetize,per pipe head,0.875,0.3333333333333333,0.0885416666666666,0.09375,1.4583333333333333,0.0885416666666666,14,Latin,Latin,hard_negative
Maine,maître,majnɛ,maitʀ,Maine,maître,0.6,0.6,0.0791666666666666,0.1,2.05,0.0791666666666666,4,Latin,Latin,hard_negative
majonez,baïonnette,majɔnɛs,baiɔnɛt,Mayonnaise,bayonet,0.4285714285714285,0.2857142857142857,0.0297619047619047,0.0357142857142857,0.8392857142857143,0.0297619047619047,6,Latin,Latin,hard_negative
Majotta,aérostat,majɔtta,aeʀɔsta,Majotta,aerostat,0.5714285714285714,0.1428571428571428,0.0744047619047619,0.0833333333333333,1.6607142857142858,0.0744047619047619,5,Latin,Latin,hard_negative
makabra,monte-plats,makabra,mɔ̃tə-pla,macabre,monte-place,0.7777777777777778,0.1428571428571428,0.0982142857142857,0.1130952380952381,1.0535714285714286,0.0982142857142857,9,Latin,Latin,hard_negative
makaron,mégafaune,makarɔn,meɡafon,pasta,megafauna,0.5714285714285714,0.1428571428571428,0.0595238095238095,0.0773809523809523,0.7857142857142857,0.0595238095238095,6,Latin,Latin,hard_negative
makrocefalia,microdisséquer,makrɔt͡sɛfalja,mikʀɔdisekəʀ,macrocephaly,microdisséquer,0.7142857142857143,0.4166666666666667,0.1111111111111111,0.1319444444444444,1.75,0.1111111111111111,11,Latin,Latin,hard_negative
maksyma,vastement,maksɨma,vastəmɑ̃,maxim,counterpart,0.75,0.2857142857142857,0.0863095238095238,0.0952380952380952,1.3928571428571428,0.0863095238095238,7,Latin,Latin,hard_negative
maksymalny,vaccination,maksɨmalnɨ,vaksinasjɔ̃,maximum,vaccination,0.6363636363636364,0.4,0.0854166666666666,0.0916666666666666,1.4875,0.0854166666666666,9,Latin,Latin,hard_negative
malkontent,mastectomie,malkɔntɛnt,mastɛktɔmi,dissatisfaction,mastectomy,0.7,0.5,0.125,0.1375,2.1625,0.125,8,Latin,Latin,hard_negative
malwersacja,mathématicien,malvɛrsat͡sja,matematisjɛ̃,embezzlement,mathematician,0.6153846153846154,0.4545454545454545,0.1136363636363636,0.1363636363636363,2.3295454545454546,0.1136363636363636,10,Latin,Latin,hard_negative
malwersować,mise en demeure,malvɛrsɔvat͡ɕ,mizə ɛn dəmœʀ,embezzle,formal notice,0.9230769230769232,0.4545454545454545,0.1174242424242424,0.1363636363636363,2.2954545454545454,0.1174242424242424,13,Latin,Latin,hard_negative
mandolina,mustélidé,mandɔlina,mystelide,mandolin,mustelid,0.6666666666666666,0.2222222222222222,0.0694444444444444,0.0694444444444444,1.1388888888888888,0.0694444444444444,6,Latin,Latin,hard_negative
manekin,maléfice,manɛkʲin,malefiz,mannequin,evil spell,0.625,0.4285714285714285,0.0684523809523809,0.0714285714285714,1.1964285714285714,0.0684523809523809,5,Latin,Latin,hard_negative
manewr,Masovie,manɛvr,mazɔvi,maneuver,Mass,0.5,0.3333333333333333,0.0798611111111111,0.1041666666666666,1.75,0.0798611111111111,6,Latin,Latin,hard_negative
manewrować,mener le bal,manɛvrɔvat͡ɕ,mənɛʀ lə bal,maneuver,mean le bal,0.75,0.2,0.0895833333333333,0.1041666666666666,1.375,0.0895833333333333,8,Latin,Latin,hard_negative
maneż,vanesse,manɛʂ,vanɛs,manz,vanesse,0.4,0.2,0.0375,0.0416666666666666,0.825,0.0375,4,Latin,Latin,hard_negative
mangusta,mercaptan,manɡusta,mɛʀkaptɑ̃,mongoose,mercaptan,0.7777777777777778,0.25,0.1041666666666666,0.1145833333333333,1.28125,0.1041666666666666,6,Latin,Latin,hard_negative
maniak,mignard,maɲak,miɲaʀ,maniac,cute,0.4,0.2,0.0541666666666666,0.0583333333333333,1.0,0.0541666666666666,5,Latin,Latin,hard_negative
manicure,Mauritanie,maɲit͡surɛ,moʀitani,manicure,Mauritania,0.7,0.375,0.1015625,0.1145833333333333,1.3125,0.1015625,7,Latin,Latin,hard_negative
maniera,magnésie,maɲɛra,maɲezi,manner,magnesia,0.5,0.1666666666666666,0.0416666666666666,0.0555555555555555,0.7083333333333334,0.0416666666666666,5,Latin,Latin,hard_negative
manifest,maniériste,maɲifɛst,mɑ̃jeʀist,manifest,mannerist,0.6666666666666666,0.25,0.0755208333333333,0.0833333333333333,1.265625,0.0755208333333333,4,Latin,Latin,hard_negative
manifestant,magnétocassette,maɲifɛstant,maɲetɔkasɛt,protester,tape recorder,0.6363636363636364,0.3636363636363636,0.1325757575757575,0.1553030303030303,2.102272727272727,0.1325757575757575,10,Latin,Latin,hard_negative
manifestować,magnétotactique,maɲifɛstɔvat͡ɕ,maɲetɔtaktik,manifest,magnetotactic,0.5714285714285714,0.3333333333333333,0.1215277777777777,0.1388888888888889,2.09375,0.1215277777777777,11,Latin,Latin,hard_negative
manipulacja,magnétisation,maɲipulat͡sja,maɲetizasjɔ̃,manipulation,magnetization,0.6153846153846154,0.2727272727272727,0.0587121212121212,0.0606060606060606,0.8522727272727273,0.0587121212121212,9,Latin,Latin,hard_negative
manipulować,réticulocyte,maɲipulɔvat͡ɕ,ʀetikylɔzit,manipulate,reticulocyte,0.6923076923076923,0.4545454545454545,0.1022727272727272,0.1098484848484848,1.3295454545454546,0.1022727272727272,8,Latin,Latin,hard_negative
mansarda,bon parti,mansarda,bɔn paʀti,attic,good luck,0.7777777777777778,0.25,0.0859375,0.0989583333333333,1.1875,0.0859375,6,Latin,Latin,hard_negative
manualny,nanoargent,manualnɨ,nanɔaʀʒɑ̃,manual,nanoargent,0.6666666666666666,0.25,0.0989583333333333,0.109375,1.34375,0.0989583333333333,6,Latin,Latin,hard_negative
manufaktura,synovectomie,manufaktura,sinɔvɛktɔmi,manufacture,synovectomy,0.7272727272727273,0.1818181818181818,0.0984848484848484,0.1098484848484848,1.2727272727272727,0.0984848484848484,10,Latin,Latin,hard_negative
Marcel,pastel,mart͡sɛl,pastəl,Marcel,pastel,0.625,0.5,0.0625,0.0763888888888889,1.1666666666666667,0.0625,3,Latin,Latin,hard_negative
margaryna,médiatisé,marɡarɨna,medjatize,margarine,publicized,0.7777777777777778,0.4444444444444444,0.0879629629629629,0.1064814814814814,2.083333333333333,0.0879629629629629,7,Latin,Latin,hard_negative
marginalny,polyadelphie,marɡʲinalnɨ,pɔljadɛlfi,marginal,polyadelphie,0.9090909090909092,0.4,0.1125,0.125,2.075,0.1125,11,Latin,Latin,hard_negative
mariaż,bailliage,marjaʂ,beljaʒ,marriage,bailiwick,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.0694444444444444,0.8333333333333334,0.0555555555555555,6,Latin,Latin,hard_negative
marionetka,mettre les gaz,marjɔnɛtka,mɛtʀə ləs ɡa,puppet,put on the gas,0.8333333333333334,0.2,0.0729166666666666,0.0833333333333333,1.25,0.0729166666666666,10,Latin,Latin,hard_negative
markiz,Marquises,markʲis,maʀkiz,marquis,Marquesas,0.4285714285714285,0.1666666666666666,0.0416666666666666,0.0555555555555555,0.4375,0.0416666666666666,6,Latin,Latin,hard_negative
markować,marque-page,markɔvat͡ɕ,maʀkə-paʒ,mark,bookmark,0.7,0.125,0.0598958333333333,0.0729166666666666,0.75,0.0598958333333333,7,Latin,Latin,hard_negative
marmolada,nervosité,marmɔlada,nɛʀvɔzite,marmolada,nervousness,0.8888888888888888,0.3333333333333333,0.0833333333333333,0.0972222222222222,1.2916666666666667,0.0833333333333333,7,Latin,Latin,hard_negative
Marsylianka,frère siamois,marsɨljanka,fʀə̀ʀə sjamwa,Marseillaise,siamese twin,0.7692307692307693,0.5454545454545454,0.1363636363636363,0.1628787878787878,2.772727272727273,0.1363636363636363,10,Latin,Latin,hard_negative
marsz,badge,marʂ,badʒ,march,badge,0.75,0.5,0.0833333333333333,0.1041666666666666,1.75,0.0833333333333333,4,Latin,Latin,hard_negative
marszand,pistarde,marʂant,pistaʀd,art dealer,pistard,0.8571428571428571,0.4285714285714285,0.1071428571428571,0.1249999999999999,1.7321428571428572,0.1071428571428571,6,Latin,Latin,hard_negative
marynata,salinité,marɨnata,salinite,Marinate,salinity,0.625,0.125,0.0703125,0.0833333333333333,1.046875,0.0703125,5,Latin,Latin,hard_negative
marynować,péridotite,marɨnɔvat͡ɕ,peʀidɔtit,sidetrack,peridotite,0.8181818181818182,0.4444444444444444,0.1018518518518518,0.1157407407407407,1.4861111111111112,0.1018518518518518,8,Latin,Latin,hard_negative
marża,naja,maʐ̇a,naʒa,margin,oh well,0.6,0.25,0.0364583333333333,0.0416666666666666,0.34375,0.0364583333333333,3,Latin,Latin,hard_negative
masakra,Pélaprat,masakra,pelapʀa,massacre,Pélaprat,0.7142857142857143,0.4285714285714285,0.0892857142857142,0.1011904761904761,1.4107142857142858,0.0892857142857142,5,Latin,Latin,hard_negative
masakrować,galactophore,masakrɔvat͡ɕ,ɡalaktɔfɔʀ,massacre,galactophore,0.6666666666666666,0.4,0.1083333333333333,0.1208333333333333,1.8625,0.1083333333333333,9,Latin,Latin,hard_negative
masaż,battage,masaʂ,bataʒ,massage,threshing,0.6,0.2,0.0416666666666666,0.0416666666666666,0.8,0.0416666666666666,5,Latin,Latin,hard_negative
maskarada,fiscalité,maskarada,fiskalite,masquerade,taxation,0.6666666666666666,0.1111111111111111,0.0624999999999999,0.074074074074074,0.9027777777777778,0.0624999999999999,7,Latin,Latin,hard_negative
maskaron,Mascataise,maskarɔn,maskatɛz,masked,Mascataise,0.375,0.25,0.0520833333333333,0.0625,1.09375,0.0520833333333333,7,Latin,Latin,hard_negative
maskotka,moscovien,maskɔtka,mɔskɔvjɛ̃,mascot,moscovien,0.5555555555555556,0.25,0.0885416666666666,0.09375,1.40625,0.0885416666666666,6,Latin,Latin,hard_negative
masoneria,mine de rien,masɔnɛrja,minə də ʀjɛ̃,freemasonry,casually,0.8333333333333334,0.2222222222222222,0.0787037037037037,0.0879629629629629,1.2638888888888888,0.0787037037037037,8,Latin,Latin,hard_negative
masować,mallophage,masɔvat͡ɕ,malɔfaʒ,massage,mallophage,0.5555555555555556,0.2857142857142857,0.0476190476190476,0.0476190476190476,0.75,0.0476190476190476,6,Latin,Latin,hard_negative
mastektomia,mise en demeure,mastɛktɔmja,mizə ɛn dəmœʀ,mastectomy,formal notice,0.7692307692307693,0.3636363636363636,0.115530303030303,0.1325757575757575,2.238636363636364,0.115530303030303,11,Latin,Latin,hard_negative
masturbacja,perturbation,masturbat͡sja,pɛʀtyʀbasjɔ̃,masturbation,perturbation,0.6923076923076923,0.2727272727272727,0.0871212121212121,0.0984848484848484,1.25,0.0871212121212121,7,Latin,Latin,hard_negative
masturbować,macrosporange,masturbɔvat͡ɕ,makʀɔspɔʀɑ̃ʒ,to masturbate,macrosporange,0.7692307692307693,0.4545454545454545,0.1212121212121212,0.1401515151515151,1.8522727272727275,0.1212121212121212,9,Latin,Latin,hard_negative
masyw,mazette,masɨf,mazɛt,massif,mazette,0.6,0.2,0.0666666666666666,0.075,0.75,0.0666666666666666,5,Latin,Latin,hard_negative
maszkaron,Mascataise,maʂkarɔn,maskatɛz,mask,Mascataise,0.5,0.25,0.0572916666666666,0.0677083333333333,1.15625,0.0572916666666666,7,Latin,Latin,hard_negative
maszyneria,métanalyse,maʂɨnɛrja,metanaljs,machinery,methanalysis,0.6666666666666666,0.1111111111111111,0.0856481481481481,0.1018518518518518,1.5,0.0856481481481481,9,Latin,Latin,hard_negative
materializacja,régionalisation,matɛrjalizat͡sja,ʀeʒjɔnalizasjɔ̃,materialization,regionalization,0.625,0.3571428571428571,0.1026785714285714,0.119047619047619,1.7142857142857142,0.1026785714285714,11,Latin,Latin,hard_negative
matryca,médiété,matrɨt͡sa,medjete,matrix,mediation,0.7777777777777778,0.1428571428571428,0.0684523809523809,0.0833333333333333,0.9821428571428572,0.0684523809523809,6,Latin,Latin,hard_negative
matrymonialny,mystificateur,matrɨmɔɲalnɨ,mistifikatœʀ,matrimonial,mystificateur,0.8333333333333334,0.5,0.1302083333333333,0.1493055555555555,2.625,0.1302083333333333,12,Latin,Latin,hard_negative
medal,dédale,mɛdal,dedal,medal,maze,0.4,0.2,0.0458333333333333,0.05,0.775,0.0458333333333333,3,Latin,Latin,hard_negative
medalion,madeleine,mɛdaljɔn,madələin,medallion,madeleine,0.5,0.125,0.0677083333333333,0.0729166666666666,0.890625,0.0677083333333333,5,Latin,Latin,hard_negative
mediacja,radiation,mɛdjat͡sja,ʀadjasjɔ̃,mediation,radiation,0.6,0.25,0.0755208333333333,0.078125,0.96875,0.0755208333333333,6,Latin,Latin,hard_negative
mediewista,mettre les gaz,mɛdjɛvista,mɛtʀə ləs ɡa,medievalist,put on the gas,0.6666666666666666,0.2,0.0791666666666666,0.0875,1.1375,0.0791666666666666,9,Latin,Latin,hard_negative
medytować,séné sauvage,mɛdɨtɔvat͡ɕ,sene sovaʒ,meditate,wild senna,0.9090909090909092,0.3333333333333333,0.0810185185185185,0.0833333333333333,1.3472222222222223,0.0810185185185185,11,Latin,Latin,hard_negative
megaloman,mégacéphale,mɛɡalɔman,meɡazefal,megaloman,megacephalic,0.5555555555555556,0.3333333333333333,0.0625,0.0648148148148148,1.0972222222222223,0.0625,7,Latin,Latin,hard_negative
melanż,balinais,mɛlanʂ,balinɛ,melange,Balinese,0.6666666666666666,0.3333333333333333,0.0868055555555555,0.0972222222222222,1.9166666666666667,0.0868055555555555,6,Latin,Latin,hard_negative
melasa,polenta,mɛlasa,pɔlɑ̃ta,molasses,polenta,0.7142857142857143,0.1666666666666666,0.0590277777777777,0.0625,1.0,0.0590277777777777,5,Latin,Latin,hard_negative
menhir,melkite,mɛnxir,mɛlkit,menhir,the small ones,0.5,0.3333333333333333,0.0625,0.0763888888888889,1.2083333333333333,0.0625,4,Latin,Latin,hard_negative
mentalny,bon parti,mɛntalnɨ,bɔn paʀti,mental,good luck,0.7777777777777778,0.375,0.0807291666666666,0.0885416666666666,1.28125,0.0807291666666666,7,Latin,Latin,hard_negative
menu,mono,mɛnu,mɔno,menu,mono,0.5,0.0,0.0416666666666666,0.0416666666666666,0.5,0.0416666666666666,2,Latin,Latin,hard_negative
menuet,menuise,mɛnuɛt,mənɥiz,minuet,carpentry,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.0624999999999999,0.9166666666666666,0.0555555555555555,3,Latin,Latin,hard_negative
metafaza,monophasé,mɛtafaza,mɔnɔfaze,metaphase,single phase,0.5,0.125,0.0520833333333333,0.0520833333333333,0.75,0.0520833333333333,7,Latin,Latin,hard_negative
metamorfoza,métallochromie,mɛtamɔrfɔza,metalɔʃʀɔmi,metamorphosis,metallochromy,0.5454545454545454,0.3636363636363636,0.0984848484848484,0.1136363636363636,1.556818181818182,0.0984848484848484,9,Latin,Latin,hard_negative
metan,mannane,mɛtan,mɑnan,methane,mannane,0.4,0.2,0.0541666666666666,0.0583333333333333,0.85,0.0541666666666666,4,Latin,Latin,hard_negative
metoda,mélodie,mɛtɔda,melɔdi,method,melody,0.5,0.1666666666666666,0.0486111111111111,0.0486111111111111,0.8333333333333334,0.0486111111111111,4,Latin,Latin,hard_negative
metodolog,ménopausique,mɛtɔdɔlɔk,menɔpozik,methodologist,menopausal,0.6666666666666666,0.3333333333333333,0.0671296296296296,0.0694444444444444,0.9861111111111112,0.0671296296296296,10,Latin,Latin,hard_negative
metro,mezzo,mɛtrɔ,mɛzzo,metro,mezzo,0.6,0.2,0.0499999999999999,0.0666666666666666,0.9,0.0499999999999999,2,Latin,Latin,hard_negative
mezalians,modifiable,mɛzaljans,mɔdifjabl,mezalians,modifiable,0.6666666666666666,0.3333333333333333,0.0856481481481481,0.0925925925925926,1.4861111111111112,0.0856481481481481,7,Latin,Latin,hard_negative
migrant,nucléide,miɡrant,nykleid,migrant,nuclide,1.0,0.2857142857142857,0.1071428571428571,0.1309523809523809,1.6607142857142858,0.1071428571428571,8,Latin,Latin,hard_negative
migrena,berrani,miɡrɛna,bɛʀʀani,migraine,Prani,0.8571428571428571,0.2857142857142857,0.0922619047619047,0.1071428571428571,1.5178571428571428,0.0922619047619047,5,Latin,Latin,hard_negative
mikrob,mixeuse,mikrɔp,miɡzœz,microbes,blender,0.6666666666666666,0.3333333333333333,0.0659722222222222,0.0833333333333333,1.0208333333333333,0.0659722222222222,5,Latin,Latin,hard_negative
mikrocefalia,microdisséquer,mikrɔt͡sɛfalja,mikʀɔdisekəʀ,microcephaly,microdisséquer,0.6428571428571429,0.4166666666666667,0.1041666666666666,0.125,1.6666666666666667,0.1041666666666666,10,Latin,Latin,hard_negative
mikroorganizm,beurre de karité,mikrɔɔrɡaɲizm,bœʀʀə də kaʀite,microorganism,Shea Butter,0.8666666666666667,0.4615384615384615,0.1378205128205128,0.1666666666666666,2.75,0.1378205128205128,13,Latin,Latin,hard_negative
miliard,millihertz,miljart,mijiɛʀt,billion,millihertz,0.5714285714285714,0.1428571428571428,0.0803571428571428,0.1011904761904761,1.3035714285714286,0.0803571428571428,5,Latin,Latin,hard_negative
milion,matrone,miljɔn,matʀɔn,million,matron,0.5,0.1666666666666666,0.0659722222222222,0.0694444444444444,1.3333333333333333,0.0659722222222222,4,Latin,Latin,hard_negative
militaryzacja,végétalisation,militarɨzat͡sja,veʒetalizasjɔ̃,militarization,revegetation,0.6666666666666666,0.2307692307692307,0.0657051282051282,0.0737179487179487,1.0480769230769231,0.0657051282051282,11,Latin,Latin,hard_negative
mina,banat,mina,bana,mina,taut,0.5,0.25,0.0416666666666666,0.0416666666666666,0.875,0.0416666666666666,3,Latin,Latin,hard_negative
minaret,Milanaise,minarɛt,milanɛz,minaret,Milanese,0.4285714285714285,0.2857142857142857,0.0535714285714285,0.0654761904761904,0.8214285714285714,0.0535714285714285,6,Latin,Latin,hard_negative
minerał,micellaire,minɛraw,mizɛlɛʀ,mineral,micellar,0.5714285714285714,0.1428571428571428,0.0744047619047618,0.0892857142857142,1.3571428571428572,0.0744047619047618,6,Latin,Latin,hard_negative
mineta,monoécie,minɛta,mɔnœ́zi,mineta,monoecy,0.7142857142857143,0.0,0.0624999999999999,0.0624999999999999,0.75,0.0624999999999999,6,Latin,Latin,hard_negative
miniaturyzować,péché philosophique,miɲaturɨzɔvat͡ɕ,peʃe filɔzɔfik,miniaturize,philosophical sin,0.9333333333333332,0.2307692307692307,0.0993589743589743,0.1121794871794872,1.3846153846153846,0.0993589743589743,18,Latin,Latin,hard_negative
minimalizm,cannibalisme,miɲimalizm,kɑnibalism,minimalism,cannibalism,0.5,0.2,0.0708333333333333,0.075,1.0875,0.0708333333333333,6,Latin,Latin,hard_negative
minimalny,millithermie,miɲimalnɨ,mijitɛʀmi,minimum,millithermie,0.6666666666666666,0.3333333333333333,0.0879629629629629,0.0972222222222222,1.3472222222222223,0.0879629629629629,9,Latin,Latin,hard_negative
mirakl,besicles,mirakl,bəzikl,miracle,besicles,0.6666666666666666,0.3333333333333333,0.0694444444444444,0.0833333333333333,1.2916666666666667,0.0694444444444444,7,Latin,Latin,hard_negative
