,loan_word,original_word,loan_word_ipas,original_word_ipas,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
1186,लिबास,,"['/lɪ.bɑːs/', '[l̪ɪ.bäːs̪]']",,11,3,2.166666666666667,2.3750000000000004,20.75,1.0,0
1187,ख़ंजर,مخالفت,"['/kʰən.d͡ʒəɾ/', '[kʰə̃n̪.d͡ʒəɾ]', '/xən.d͡ʒəɾ/', '[xə̃n̪.d͡ʒəɾ]']",['[moxɒːleˈfætʰ]'],12,6,3.6458333333333335,4.083333333333333,34.75,0.75,0
1188,तूफ़ान,طوفان,"['/t̪uː.pʰɑːn/', '[t̪uː.pʰä̃ːn̪]', '/t̪uː.fɑːn/', '[t̪uː.fä̃ːn̪]']","['/tˤuː.faːn/', '/tuːfɑːn/', '/tuːfɒːn/', '/tuːfɒːn/', '/tufɔːn/', '/t̪ʊ.fɑː.nᵊ/', '/t̪uː.fɑːn/']",0,0,0.0,0.0,0.0,0.0,1
1189,मुर्दन,,"['/mʊɾ.d̪ən/', '[mʊɾ.d̪ə̃n̪]']",,11,4,2.875,3.25,24.125,0.9166666666666666,0
1190,बाग़,,"['/bɑːɡ/', '[bäːɡ]', '/bɑːɣ/', '[bäːɣ]']",,8,2,0.4583333333333333,0.5,8.25,1.0,0
1191,गर्म,گرم,"['/ɡə.ɾəm/', '[ɡə.ɾə̃m]', '/ɡəɾm/']","['/ɡaɾm/', '/ɡaɾm/', '/ɡæɾm/', '/ɡaɾm/', '[ɡʲæːɾm]', '[ɡʲeˈɾæm]']",1,0,0.125,0.125,1.25,0.125,1
1192,तंदुरुस्त,مرده,"['/t̪ən.d̪ʊ.ɾʊst̪/', '[t̪ə̃n̪.d̪ʊ.ɾʊs̪t̪]']",['[moɾˈde]'],15,6,4.208333333333334,4.666666666666667,38.125,0.7619047619047619,0
1193,चीज़,چیز,"['/t͡ʃiːd͡ʒ/', '/t͡ʃiːz/']","['[tʃʰiːz]', '/t͡ʃiːz/']",0,0,0.0,0.0,0.0,0.0,1
1194,मर्तबा,,"['/məɾ.t̪ə.bɑː/', '[məɾ.t̪ə.bäː]']",,15,5,3.8958333333333335,4.416666666666667,33.875,1.0,0
1195,इम्तहान,امتحان,"['/ɪm.t̪ə.ɦɑːn/', '[ɪ̃m.t̪ə.ɦä̃ːn̪]']","['/im.ti.ħaːn/', '/imtihɑːn/', '/ɪmtɪhɒːn/', '/emtehɒːn/', '/imtihɔːn/', '/ɪm.t̪ɪ.ɦɑːn/']",1,0,0.08333333333333333,0.08333333333333333,1.0,0.06666666666666667,1
1196,ख़्वाजा,خواجه,"['/kʰʋɑː.d͡ʒɑː/', '[kʰʋäː.d͡ʒäː]', '/xʋɑː.d͡ʒɑː/', '[xʋäː.d͡ʒäː]']","['/xʷɑːd͡ʒa/', '/xɒːd͡ʒa/', '/xɒːd͡ʒe/', '/xɔd͡ʒa/']",4,1,0.9375,1.125,8.75,0.2857142857142857,1
1197,मुफ़्त,,"['/mʊpʰt̪/', '/mʊft̪/', '/mʊ.pʰət̪/', '/mʊ.fət̪/']",,9,3,1.3750000000000002,1.5000000000000002,13.625,1.0,0
1198,जानवर,تعلیم,"['/d͡ʒɑːn.ʋəɾ/', '[d͡ʒä̃ːn̪.wəɾ]']","['/tæʔlim/', '[tæʔˈliːm]', '[tæːˈliːm]']",10,3,1.1875,1.3333333333333335,16.125,0.6875,0
1199,दुख़्तर,دختر,"['/d̪ʊkʰ.t̪əɾ/', '/d̪ʊx.t̪əɾ/']","['/duxtaɾ/', '/dʊxtaɾ/', '/doxtæɾ/', '/duxtaɾ/', '/doxˈtʰeɾ/', '/doxˈdeɾ/']",4,0,0.20833333333333331,0.20833333333333331,1.75,0.3076923076923077,1
1200,आसमान,آسمان,"['/ɑːs.mɑːn/', '[äːs̪.mä̃ːn̪]']","['/ɑːs(i)mɑːn/', '/ɒːs(ɪ)mɒːn/', '/ɒːs(e)mɒːn/', '/ɒːs(e)muːn/', '/ɔːs(i)mɔːn/', '/ɑːs.mɑːn/']",0,0,0.0,0.0,0.0,0.0,1
1201,तोती,طوطی,['/t̪oː.t̪iː/'],['[tʰuːˈtʰiː]'],6,0,0.25,0.25,2.0,0.46153846153846156,1
1202,ग़ैर,غیر,"['/ɡɛːɾ/', '/ɣɛːɾ/']","['/ɣajɾ/', '/ɣajɾ/', '/ɢejɾ/', '/ɣajɾ/', '/ɣɛːɾ/']",0,0,0.0,0.0,0.0,0.0,1
1203,शादी,شادی,"['/ʃɑː.d̪iː/', '[ʃäː.d̪iː]']",['/ʃɑː.d̪iː/'],0,0,0.0,0.0,0.0,0.0,1
1204,बग़दाद,,"['/bəɡ.d̪ɑːd̪/', '[bəɡ.d̪äːd̪]', '/bəɣ.d̪ɑːd̪/', '[bəɣ.d̪äːd̪]']",,14,4,2.9375,3.25,27.25,1.0,0
1205,क़ाज़ी,قاضی,"['/kɑː.d͡ʒiː/', '[käː.d͡ʒiː]', '/qɑː.ziː/', '[qäː.ziː]']","['/qɑːziː/', '/qɒːziː/', '/ɢɒːziː/', '/qɔːziː/', '/ʔaː.dˤa/', '[ˈʔɑː.dˤɑ]', '/ɡaː.dˤa/', '[ˈɡɑː.dˤɑ]']",1,0,0.0,0.0,0.0,0.09090909090909091,1
1206,तुक्का,بکم,"['/t̪ʊk.kɑː/', '[t̪ʊk̚.käː]']","['/bək.kəm/', '/bʊkm/']",5,2,1.25,1.375,10.875,0.4166666666666667,0
1207,-इयत,لشکر,"['/ɪ.jət̪/', '[i.jət̪]']","['/laʃkaɾ/', '/laʃkaɾ/', '/læʃkæɾ/', '/laʃkaɾ/']",6,4,2.5,2.75,26.625,0.6,0
1208,वतन,,"['/ʋə.t̪ən/', '[ʋə.t̪ə̃n̪]']",,10,3,2.0,2.2916666666666665,18.75,0.9090909090909091,0
1209,मेज़पोश,,"['/meːd͡ʒ.poːʃ/', '/meːz.poːʃ/']",,13,5,3.0208333333333335,3.333333333333333,27.375,1.0,0
1210,सरहद,,"['/səɾ.ɦəd̪/', '[s̪əɾ.ɦəd̪]']",,12,5,3.041666666666667,3.4166666666666665,28.25,1.0,0
1211,दलील,زخم,"['/d̪ə.liːl/', '[d̪ə.l̪iːl̪]']",['/zəxm/'],7,3,1.5208333333333335,1.6666666666666665,16.5,0.5833333333333334,0
1212,जवाब,جواب,"['/d͡ʒə.ʋɑːb/', '[d͡ʒə.ʋäːb]']","['/d͡ʒa.waːb/', '/ʒwaːb/', '/ʒawaːb/', '/d͡ʒawɑːb/', '/d͡ʒawɒːb/', '/d͡ʒævɒːb/', '/d͡ʒavɔːb/', '/d͡ʒə.ʋɑːb/']",0,0,0.0,0.0,0.0,0.0,1
1213,सौदागर,سوداگر,"['/sɔː.d̪ɑː.ɡəɾ/', '[s̪ɔː.d̪äː.ɡəɾ]']","['/sawdɑːɡaɾ/', '/sawdɒːɡaɾ/', '/sowdɒːɡæɾ/', '/savdɔːɡaɾ/']",6,1,1.2083333333333335,1.3333333333333333,10.25,0.375,1
1214,लोबिया,لوبیا,"['/loː.bɪ.jɑː/', '[l̪oː.bi.jäː]']","['/loːbiˈi̯ɒː/', '/luːbiˈi̯ɒː/', '[lubiˈi̯ɒː]', '/loː.bɪ.jɑː/']",0,0,0.0,0.0,0.0,0.0,1
1215,फ़तह,,"['/pʰə.t̪əɦ/', '/fə.t̪əɦ/']",,11,4,2.2708333333333335,2.5,21.375,1.0,0
1216,अनार,روس,"['/ə.nɑːɾ/', '[ə.n̪äːɾ]', '[ʌnär]']","['/ruːs/', '/raw.wa.sa/', '/ɾuːs/', '/ɾuːs/', '/ɾuːs/', '/ɾus/', '/ɾuːs/']",5,3,1.4166666666666667,1.7083333333333333,15.25,0.5,0
1217,शहरी,,"['/ʃəɦ.ɾiː/', '[ʃɛɦ.ɾiː]']",,11,4,2.25,2.5416666666666665,22.25,1.0,0
1218,गंदा,گنده,"['/ɡən.d̪ɑː/', '[ɡə̃n̪.d̪äː]']","['/ɡanda/', '/ɡanda/', '/ɡænde/', '/ɡanda/', '[ɡonˈd̪e]']",5,0,0.20833333333333331,0.20833333333333331,2.0,0.4166666666666667,1
1219,नक़्क़ाशी,نقاشی,"['/nək.kɑː.ʃiː/', '[n̪ək̚.käː.ʃiː]', '/nəq.qɑː.ʃiː/', '[n̪əq.qäː.ʃiː]']","['/naqqɑːʃiː/', '/naqqɒːʃiː/', '/næɢɢɒːʃiː/', '/naqqɔːʃiː/']",3,0,0.125,0.125,1.25,0.2,1
1220,पेच,,"['/peːt͡ʃ/', '[pet͡ɕə]']",,10,2,0.5625,0.5833333333333333,8.875,1.0,0
1221,संग,,"['/səŋɡ/', '[s̪ə̃ŋɡ]', '[sʌŋɡʌ]']",,8,2,1.375,1.5,14.375,1.0,0
1222,नक़ाबपोश,جلوه,"['/nə.kɑːb.poːʃ/', '[n̪ə.käːb̚.poːʃ]', '/nə.qɑːb.poːʃ/', '[n̪ə.qäːb̚.poːʃ]']",['[d͡ʒelˈve]'],14,4,3.3749999999999996,3.7083333333333335,31.625,0.7777777777777778,0
1223,अदा,دور,"['/ə.d̪ɑː/', '[ə.d̪äː]']","['/duːɾ/', '/duːɾ/', '/duːɾ/', '/duɾ/', '/dawɾ/', '/dawɾ/', '/dowɾ/', '/davɾ/', '/daw.war/', '[ˈdaw.war]', '/duːr/', '/doːr/']",5,2,0.9791666666666665,1.25,16.0,0.5,0
1224,अचार,آچار,['[ʌt͡sär]'],"['/ɑːt͡ʃɑːɾ/', '/ɒːt͡ʃɒːɾ/', '/ɒːt͡ʃɒːɾ/', '/ɔːt͡ʃɔːɾ/']",8,1,0.2916666666666667,0.3333333333333333,3.25,0.6666666666666666,1
1225,विलायत,ولایت,"['/ʋɪ.lɑː.jət̪/', '[ʋɪ.l̪äː.jət̪]', '/ʋi.la.jət̪/']","['/wilɑːjat/', '/wɪlɒːjat/', '/velɒːjæt/', '/vilɔːjat/', '/ʋɪ.lɑː.jət̪/']",0,0,0.0,0.0,0.0,0.0,1
1226,सनसनीख़ेज़,خیز,"['/sən.sə.niː.kʰeːd͡ʒ/', '[s̪ə̃n̪.s̪ə.n̪iː.kʰeːd͡ʒ]', '/sən.sə.niː.xeːz/', '[s̪ə̃n̪.s̪ə.n̪iː.xeːz]']","['/xeːz/', '/xeːz/', '/xiːz/', '/xez/']",11,7,6.354166666666666,7.0,50.75,0.5789473684210527,1
1227,वफ़ा,وفا,"['/ʋə.pʰɑː/', '[ʋə.pʰäː]', '/ʋə.fɑː/', '[ʋə.fäː]']","['[væˈfɒː]', '/ʋə.fɑː/']",0,0,0.0,0.0,0.0,0.0,1
1228,क़रार,دم,"['/kə.ɾɑːɾ/', '[kə.ɾäːɾ]', '/qə.ɾɑːɾ/', '[qə.ɾäːɾ]']","['/dam.ma/', '/damm/', '/dam/', '/dimm/', '/dum/', '/damː/', '/dum/', '/dʊm/', '/dom/', '/dum/', '/dam/', '/dam/', '/dæm/', '/dam/', '/dam/', '/dam/', '/dæm/', '/dam/']",6,3,1.1458333333333333,1.4583333333333335,17.625,0.5454545454545454,0
1229,मकान,مکان,"['/mə.kɑːn/', '[mə.kä̃ːn̪]']",['[mæˈkʰɒn]'],6,0,0.2708333333333333,0.29166666666666663,2.75,0.46153846153846156,1
1230,मजबूर,مجبور,['/məd͡ʒ.buːɾ/'],"['/mad͡ʒ.buːr/', '/mad͡ʒbuːɾ/', '/mad͡ʒbuːɾ/', '/mæd͡ʒbuːɾ/', '/mad͡ʒbuɾ/']",2,0,0.125,0.125,1.25,0.14285714285714285,1
1231,रास्ता,,"['/ɾɑːs.t̪ɑː/', '[ɾäːs̪.t̪äː]']",,13,3,2.1458333333333335,2.416666666666667,20.0,1.0,0
1232,अरमान,ارمان,"['/əɾ.mɑːn/', '[əɾ.mä̃ːn̪]']","['/ar.mɑn/', '/əɾ.mɑːn/']",0,0,0.0,0.0,0.0,0.0,1
1233,रूह,,['/ɾuːɦ/'],,8,2,0.6041666666666666,0.7083333333333334,8.125,1.0,0
1234,सिफ़र,صفر,"['/sɪ.pʰəɾ/', '[s̪ɪ.pʰəɾ]', '/sɪ.fəɾ/', '[s̪ɪ.fəɾ]']","['/sˤa.far/', '/sˤifr/', '/safa(r)/', '/sifa(r)/', '/sˤfar/', '/sˤifr/', '[sˤɪ.f(e)r]']",4,0,0.16666666666666666,0.16666666666666666,1.5,0.36363636363636365,1
1235,रमज़ान,رمضان,"['/ɾəm.d͡ʒɑːn/', '[ɾə̃m.d͡ʒä̃ːn̪]', '/ɾəm.zɑːn/', '[ɾə̃m.zä̃ːn̪]']","['/ra.ma.dˤaːn/', '/ram.dˤaːn/', '/rum.dˤaːn/', '/ramadan/', '/ɾamazɑːn/', '/ɾamazɒːn/', '/ɾæmæzɒːn/', '/ɾamazɔːn/', '/ɾəm.zɑːn/']",0,0,0.0,0.0,0.0,0.0,1
1236,ख़ुशआमदीद,گره,"['/kʰʊ.ʃə.ɑːm.d̪iːd̪/', '[kʰʊ.ʃə.ä̃ːm.d̪iːd̪]', '/xʊ.ʃə.ɑːm.d̪iːd̪/', '[xʊ.ʃə.ä̃ːm.d̪iːd̪]']",['/ɡereh/'],16,5,4.250000000000001,4.75,38.5,0.8,0
1237,अबाबील,گفتگو,"['/ə.bɑː.biːl/', '[ə.bäː.biːl̪]']","['/ɡuft(u)ɡuː(j)/', '/ɡʊft(ʊ)ɡuː(j)/', '/ɡoft(o)ɡuː(j)/', '/ɡuft(u)ɡɵː(j)/']",12,3,2.645833333333333,2.8749999999999996,25.75,0.7058823529411765,0
1238,दिलरुबा,رقص,"['/d̪ɪl.ɾʊ.bɑː/', '[d̪ɪl̪.ɾʊ.bäː]']","['/ɾaqs/', '/ɾaqs/', '/ɾæɢs/', '/ɾaqs/', '/ra.ʔasˤ/', '[ˈrˤɑ.ʔɑsˤ]', '/ra.ɡasˤ/', '[ˈrˤɑ.ɡɑsˤ]']",10,3,2.833333333333333,3.25,30.75,0.6666666666666666,0
1239,शख़्सियत,,"['/ʃəkʰ.sɪ.jət̪/', '[ʃəkʰ.s̪i.jət̪]', '/ʃəx.sɪ.jət̪/', '[ʃəx.s̪i.jət̪]']",,15,7,4.958333333333334,5.458333333333333,44.25,1.0,0
1240,खीसा,کباب,"['/kʰiː.sɑː/', '[kʰiː.s̪äː]']","['/kabɑːb/', '/kabɒːb/', '/kæbɒːb/', '/kabɔːb/']",6,2,1.25,1.375,11.375,0.5,0
1241,नदारद,پرچم,"['/nə.d̪ɑː.ɾəd̪/', '[n̪ə.d̪äː.ɾəd̪]']","['/paɾt͡ʃam/', '/paɾt͡ʃam/', '/pæɾt͡ʃæm/', '/paɾt͡ʃam/', '/pəɾ.t͡ʃəm/']",10,4,1.7916666666666667,2.125,24.0,0.625,0
1242,हादसा,,"['/ɦɑːd̪.sɑː/', '[ɦäːd̪.s̪äː]']",,13,3,2.125,2.3333333333333335,19.875,1.0,0
1243,दामाद,نسخه,"['/d̪ɑː.mɑːd̪/', '[d̪äː.mäːd̪]']","['/nusxa/', '/nʊsxa/', '/nosxe/', '/nusxa/']",10,4,1.1249999999999998,1.25,24.125,0.7142857142857143,0
1244,शब,شب,['/ʃəb/'],"['/ʃab.ba/', '/ʃab/', '/ʃab/', '/ʃæb/', '/ʃab/', '[ʃaw]']",1,0,0.125,0.125,1.25,0.14285714285714285,1
1245,दुश्मन,جلاد,"['/d̪ʊʃ.mən/', '[d̪ʊʃ.mə̃n̪]', '[d̪usmʌn]']","['/d͡ʒal.laːd/', '/d͡ʒeˈlːɑt/', '[d͡ʒæˈlːɑːd]']",8,4,0.8541666666666667,0.8750000000000001,13.375,0.5714285714285714,0
1246,नरगिस,مجلس,"['/nəɾ.ɡɪs/', '[n̪əɾ.ɡɪs̪]']","['/mad͡ʒ.lis/', '/mad͡ʒlis/', '/mad͡ʒlɪs/', '/mæd͡ʒles/', '/mad͡ʒlis/']",6,3,0.7916666666666667,0.9166666666666665,12.75,0.5,0
1247,फ़र्ज़ी,فرضی,"['/pʰəɾ.d͡ʒiː/', '/fəɾ.ziː/']",['/fəɾ.ziː/'],0,0,0.0,0.0,0.0,0.0,1
1248,कश्ती,لازم,['/kəʃ.t̪iː/'],"['[ˈlɛːzɪm]', '[ˈleːzɪm]', '/lɑːzim/', '/lɒːzɪm/', '/lɒːzem/', '/lɔːzim/', '/laː.zem/', '[ˈlæː.zem]']",7,3,1.25,1.375,22.875,0.5833333333333334,0
1249,हलक़ा,,"['/ɦəl.kɑː/', '[ɦəl̪.käː]', '/ɦəl.qɑː/', '[ɦəl̪.qäː]']",,11,3,2.2083333333333335,2.4583333333333335,20.375,1.0,0
1250,साहिल,,"['/sɑː.ɦɪl/', '[s̪äː.ɦɪl̪]']",,11,3,2.1666666666666665,2.3749999999999996,20.375,1.0,0
1251,बुज़ुर्ग,,"['/bʊ.d͡ʒʊɾɡ/', '/bʊ.zʊɾɡ/']",,11,5,3.1458333333333335,3.541666666666667,30.0,1.0,0
1252,तस्वीर,بنده,"['/t̪əs.ʋiːɾ/', '[t̪əs̪.ʋiːɾ]']",['/ban.ˈd̪a/'],8,4,1.7083333333333335,2.0,22.25,0.6153846153846154,0
1253,तर्ज़,بغداد,"['/t̪əɾd͡ʒ/', '/t̪əɾz/']","['/baɣ.daːd/', '/baɣdɑːd/', '/baɣdɒːd/', '/bæɢdɒːd/', '/baɣdɔːd/']",7,4,2.25,2.583333333333333,22.125,0.5833333333333334,0
1254,दरमियान,در میان,"['/d̪əɾ.mɪ.jɑːn/', '[d̪əɾ.mi.jä̃ːn̪]']","['/dar/', '/daɾ/', '/daɾ/', '/dæɾ/', '/daɾ/', '[da]', '/dæɾ/', '/deɾ/', '/dor/']",10,4,4.604166666666667,5.125,37.25,0.625,1
1255,वारिस,,"['/ʋɑː.ɾɪs/', '[ʋäː.ɾɪs̪]']",,11,3,2.1458333333333335,2.5416666666666665,22.0,1.0,0
1256,फ़लक,,"['/pʰə.lək/', '[pʰə.l̪ək]', '/fə.lək/', '[fə.l̪ək]']",,10,4,2.3125,2.541666666666667,21.875,1.0,0
1257,हिंदी,هندی,"['/ɦɪn.d̪iː/', '[ɦɪ̃n̪.d̪iː]']",['/henˈdiː/'],4,0,0.16666666666666666,0.16666666666666666,1.25,0.3333333333333333,1
1258,ख़ालिक़,خالق,"['/kʰɑː.lɪk/', '[kʰäː.l̪ɪk]', '/xɑː.lɪq/', '[xäː.l̪ɪq]']","['/xaː.liq/', '/xɑːliq/', '/xɒːlɪq/', '/xɒːleɢ/', '/xɔːliq/', '/xɑː.lɪq/']",0,0,0.0,0.0,0.0,0.0,1
1259,हैरान,حیران,"['/ɦɛː.ɾɑːn/', '[ɦɛː.ɾä̃ːn̪]']","['/haiɾɑːn/', '/haɪɾɒːn/', '/hæeɾɒːn/', '/haiɾɔːn/', '/ɦɛː.ɾɑːn/']",0,0,0.0,0.0,0.0,0.0,1
1260,बंदी,बन्दिन्,"['/bən.d̪iː/', '[bə̃n̪.d̪iː]']",['/ˈbɐn̪.d̪in̪/'],5,1,1.0416666666666665,1.125,8.25,0.3333333333333333,1
1261,मुख़ालिफ़त,مخالفت,"['/mʊ.kʰɑː.lɪ.pʰət̪/', '[mʊ.kʰäː.l̪ɪ.pʰət̪]', '/mʊ.xɑː.lɪ.fət̪/', '[mʊ.xäː.l̪ɪ.fət̪]']",['[moxɒːleˈfætʰ]'],9,0,0.43749999999999994,0.4583333333333333,4.0,0.47368421052631576,1
1262,तमंचा,تمنچه,"['/t̪ə.mən.t͡ʃɑː/', '[t̪ə.mə̃n̪.t͡ʃäː]']",['/t̪ə.mən.t͡ʃɑː/'],0,0,0.0,0.0,0.0,0.0,1
1263,गुज़श्ता,دیوان,"['/ɡʊ.d͡ʒəʃ.t̪ɑː/', '[ɡʊ.d͡ʒəʃ.t̪äː]', '/ɡʊ.zəʃ.t̪ɑː/', '[ɡʊ.zəʃ.t̪äː]']","['/deːwɑːn/', '/deːwɒːn/', '/diːvɒːn/', '/devɔːn/']",10,4,2.520833333333333,2.791666666666667,23.625,0.6470588235294118,0
1264,रास्ता,راسته,"['/ɾɑːs.t̪ɑː/', '[ɾäːs̪.t̪äː]']","['/ɾɑːsta/', '/ɾɒːsta/', '/ɾɒːste/', '/ɾɔːsta/']",4,0,0.14583333333333334,0.16666666666666666,1.5,0.3076923076923077,1
1265,-कारी,-कारी,"['/kɑː.ɾiː/', '[käː.ɾiː]']","['/kɑː.ɾiː/', '[käː.ɾiː]']",0,0,0.0,0.0,0.0,0.0,1
1266,मसल,مثل,"['/mə.səl/', '[mə.s̪əl̪]']","['/ma.θa.la/', '/maθ.θa.la/', '/miθl/', '/ma.θal/', '/mu.θul/', '/miθ.lu/', '/miθ.la/', '/miθ.li/', '/muθl/', '/misl/', '/mɪsl/', '/mesl/', '/misl/', '/misli/', '/mɪslɪ/', '/mesle/', '/mese/', '/misli/', '/masal/', '/masal/', '/mæsæl/', '/masal/', '/maθ.θal/', '[ˈmaθ.θal]', '/mas.sal/', '[ˈmas.sal]']",3,0,0.25,0.25,2.5,0.2727272727272727,1
1267,सरदार,سردار,"['/səɾ.d̪ɑːɾ/', '[s̪əɾ.d̪äːɾ]']",['/sæɾˈdɒːɾ/'],4,0,0.22916666666666666,0.25,2.25,0.3076923076923077,1
1268,अजीब,عجیب,['/ə.d͡ʒiːb/'],"['[æˈdʒiːb]', '/ə.d͡ʒiːb/']",0,0,0.0,0.0,0.0,0.0,1
1269,तमग़ा,خریدن,"['/t̪əm.ɡɑː/', '[t̪ə̃m.ɡäː]', '/t̪əm.ɣɑː/', '[t̪ə̃m.ɣäː]']","['/xaɾiːdan/', '/xaɾiːdan/', '/xæɾiːdæn/', '/xaɾidan/']",8,5,2.625,2.958333333333333,25.125,0.6666666666666666,0
1270,जगह,قاضی,"['/d͡ʒə.ɡɑː/', '[d͡ʒə.ɡäː]', '/d͡ʒə.ɡəɦ/']","['/qɑːziː/', '/qɒːziː/', '/ɢɒːziː/', '/qɔːziː/', '/ʔaː.dˤa/', '[ˈʔɑː.dˤɑ]', '/ɡaː.dˤa/', '[ˈɡɑː.dˤɑ]']",7,1,0.5416666666666666,0.5833333333333334,6.0,0.5833333333333334,0
1271,तालीम,خدا حافظ,"['/t̪ɑː.liːm/', '[t̪äː.l̪ĩːm]', '/t̪a.lim/', '[t̪a.liːm]']","['/xudɑːhɑːfiz/', '/xʊdɒːhɒːfɪz/', '/xodɒːhɒːfez/', '/xudɔːhɔːfiz/']",9,5,4.125,4.583333333333334,36.5,0.6,0
1272,सिफ़त,,"['/sɪ.pʰət̪/', '[s̪ɪ.pʰət̪]', '/sɪ.fət̪/', '[s̪ɪ.fət̪]']",,11,4,2.25,2.458333333333333,22.5,1.0,0
1273,लाजवर्द,,"['/lɑːd͡ʒ.ʋəɾd̪/', '[l̪äːd͡ʒ.ʋəɾd̪]']",,16,5,3.75,4.291666666666667,33.75,1.0,0
1274,सवाल,سؤال,"['/sə.ʋɑːl/', '[s̪ə.ʋäːl̪]']","['/su.ʔaːl/', '/suʔ.ʔaːl/', '/suɑːl/', '/sʊɒːl/', '/soɒːl/', '/suɔːl/']",3,0,0.5208333333333334,0.625,6.0,0.2727272727272727,1
1275,नाख़ून,ماجرا,"['/nɑː.kʰuːn/', '[n̪äː.kʰũːn̪]', '/nɑː.xuːn/', '[n̪äː.xũːn̪]']","['/mɑːd͡ʒaɾɑː/', '/mɒːd͡ʒaɾɒː/', '/mɒːd͡ʒæɾɒː/', '/mɔːd͡ʒaɾɔː/', '[mɑːd͡ʒeˈɾɒː]']",8,3,1.6458333333333335,1.875,16.0,0.5714285714285714,0
1276,वज़ीर,,"['/ʋə.d͡ʒiːɾ/', '/ʋə.ziːɾ/']",,11,4,2.125,2.5,22.0,1.0,0
1277,साज़,ساز,"['/sɑːd͡ʒ/', '[s̪äːd͡ʒ]', '/sɑːz/', '[s̪äːz]']","['/sɑːz/', '/sɒːz/', '/sɒːz/', '/sɔːz/']",0,0,0.0,0.0,0.0,0.0,1
1278,यमन,یمن,"['/jə.mən/', '[jə.mə̃n̪]']","['/jaman/', '/jaman/', '/jæmæn/', '/jaman/', '/jə.mən/']",0,0,0.0,0.0,0.0,0.0,1
1279,फ़व्वारा,فواره,"['/pʰəʋ.ʋɑː.ɾɑː/', '[pʰəʋ.ʋäː.ɾäː]', '/fəʋ.ʋɑː.ɾɑː/', '[fəʋ.ʋäː.ɾäː]']",['[fævvɒːˈɾe]'],8,2,0.6666666666666666,0.875,13.5,0.5333333333333333,1
1280,जुदाई,دنگ,"['/d͡ʒʊ.d̪ɑː.iː/', '[d͡ʒʊ.d̪äː.iː]']",['/donɡ/'],11,3,1.5,1.6666666666666665,20.375,0.6875,0
1281,ख़ुशी,عزیز,"['/kʰʊ.ʃiː/', '/xʊ.ʃiː/']",['/ə.ziːz/'],4,2,1.2708333333333335,1.5,16.5,0.4,0
1282,फ़क़त,,"['/pʰə.kət̪/', '/fə.qət̪/']",,11,4,2.3541666666666665,2.583333333333333,22.875,1.0,0
1283,लहजा,لهجه,"['/ləɦ.d͡ʒɑː/', '[l̪ɛɦ.d͡ʒäː]']","['/lahd͡ʒa/', '/lahd͡ʒa/', '/læhd͡ʒe/', '/lahd͡ʒa/']",5,0,0.16666666666666666,0.16666666666666666,1.25,0.38461538461538464,1
1284,शिकस्त,شکست,"['/ʃɪ.kəst̪/', '[ʃɪ.kəs̪t̪]']","['/ʃikast/', '/ʃɪkast/', '/ʃekæst/', '/ʃikast/']",3,0,0.16666666666666666,0.16666666666666666,1.5,0.25,1
1285,ताज,تاج,"['/t̪ɑːd͡ʒ/', '[t̪äːd͡ʒ]']","['/taːd͡ʒ/', '/tɑːd͡ʒ/', '/tɒːd͡ʒ/', '/tɒːd͡ʒ/', '/tɔːd͡ʒ/']",1,0,0.041666666666666664,0.041666666666666664,0.25,0.09090909090909091,1
1286,दहन,दहन,"['/d̪ə.ɦən/', '[d̪ɛ.ɦɛ̃n̪]', '/dɐ.ɦɐ.nɐ/', '/ˈd̪ɐ.ɦɐ.n̪ɐ/']","['/d̪ə.ɦən/', '[d̪ɛ.ɦɛ̃n̪]', '/dɐ.ɦɐ.nɐ/', '/ˈd̪ɐ.ɦɐ.n̪ɐ/']",0,0,0.0,0.0,0.0,0.0,1
1287,अज़दहा,بازو,"['/əd͡ʒ.d̪ə.ɦɑː/', '[əd͡ʒ.d̪ə.ɦäː]', '/əz.d̪ə.ɦɑː/', '[əz.d̪ə.ɦäː]']","['/bɑˈzu/', '[bɒːˈzuː]', '/bɑː.zuː/']",8,3,2.3750000000000004,2.625,22.25,0.5714285714285714,0
1288,कोह,ذات,['/koːɦ/'],"['/ðɑːt/', '/zɒːt/', '/zɒːt/', '/zɔːt/', '/zɑːt̪/']",3,2,0.5416666666666666,0.5833333333333334,8.0,0.375,0
1289,ज़फ़र,کیسه,"['/d͡ʒə.pʰəɾ/', '/zə.fəɾ/']",['[kʲiːˈse]'],9,3,1.4375,1.6666666666666665,13.875,0.8181818181818182,0
1290,बस,بس,"['/bəs/', '[bəs̪]', '[bʌs]', '[bʌsʌ]']","['/bas.sa/', '/bass/', '/bisː/', '/basː/', '/bas/', '[bas]', '/bis/', '[bɪs]']",1,0,0.08333333333333333,0.08333333333333333,1.0,0.14285714285714285,1
1291,बेवफ़ा,بی‌وفا,"['/beː.ʋə.pʰɑː/', '[beː.ʋə.pʰäː]', '/beː.ʋə.fɑː/', '[beː.ʋə.fäː]']","['/beːwafɑː/', '/beːwafɒː/', '/biːvæfɒː/', '/bevafɔː/']",4,0,0.29166666666666663,0.375,3.25,0.2857142857142857,1
